time_s,target_deg,measured_deg,error_deg
37.779,0.00,0.94,-0.94
37.819,0.00,0.93,-0.93
38.539,0.00,0.76,-0.76
38.559,0.00,0.76,-0.76
38.579,0.00,0.75,-0.75
38.599,0.00,0.75,-0.75
38.619,0.00,0.74,-0.74
38.639,0.00,0.74,-0.74
38.659,0.00,0.73,-0.73
38.679,0.00,0.72,-0.72
38.699,0.00,0.72,-0.72
38.719,0.00,0.71,-0.71
38.739,0.00,0.71,-0.71
38.759,0.00,0.70,-0.70
38.779,0.00,0.69,-0.69
38.799,0.00,0.69,-0.69
38.819,0.00,0.68,-0.68
38.839,0.00,0.67,-0.67
38.859,0.00,0.67,-0.67
38.879,0.00,0.66,-0.66
38.899,0.00,0.65,-0.65
38.919,0.00,0.64,-0.64
38.939,0.00,0.64,-0.64
38.959,0.00,0.63,-0.63
38.979,0.00,0.62,-0.62
38.999,0.00,0.61,-0.61
39.039,0.00,0.60,-0.60
39.059,0.00,0.59,-0.59
39.079,0.00,0.58,-0.58
39.099,0.00,0.57,-0.57
39.119,0.00,0.57,-0.57
39.139,0.00,0.56,-0.56
39.159,0.00,0.55,-0.55
39.179,0.00,0.54,-0.54
39.199,0.00,0.53,-0.53
39.239,0.00,0.52,-0.52
39.259,0.00,0.51,-0.51
39.279,0.00,0.50,-0.50
39.299,0.00,0.49,-0.49
39.319,0.00,0.48,-0.48
39.339,0.00,0.47,-0.47
39.379,0.00,0.46,-0.46
39.399,0.00,0.45,-0.45
39.419,0.00,0.44,-0.44
39.439,0.00,0.43,-0.43
39.459,0.00,0.42,-0.42
39.479,0.00,0.41,-0.41
39.499,0.00,0.40,-0.40
39.519,0.00,0.40,-0.40
39.539,0.00,0.39,-0.39
39.579,0.00,0.37,-0.37
39.599,0.00,0.36,-0.36
39.619,0.00,0.36,-0.36
39.639,0.00,0.35,-0.35
39.679,0.00,0.33,-0.33
39.699,0.00,0.32,-0.32
39.719,0.00,0.32,-0.32
0.003,0.00,0.13,-0.13
0.039,0.00,0.13,-0.13
0.401,0.00,0.12,-0.12
4.025,0.00,0.11,-0.11
4.027,0.00,0.11,-0.11
4.029,0.00,0.10,-0.10
4.033,0.00,0.09,-0.09
4.035,0.00,0.09,-0.09
4.037,0.00,0.08,-0.08
4.039,0.00,0.08,-0.08
4.041,0.00,0.07,-0.07
4.043,0.00,0.07,-0.07
40.459,0.00,0.06,-0.06
40.479,0.00,0.06,-0.06
40.499,0.00,0.05,-0.05
40.519,0.00,0.05,-0.05
40.539,0.00,0.05,-0.05
40.559,0.00,0.04,-0.04
40.579,0.00,0.04,-0.04
40.599,0.00,0.04,-0.04
40.619,0.00,0.03,-0.03
40.639,0.00,0.03,-0.03
40.659,0.00,0.02,-0.02
40.679,0.00,0.02,-0.02
40.699,0.00,0.02,-0.02
40.719,0.00,0.01,-0.01
40.759,0.00,0.01,-0.01
40.779,0.00,0.00,0.00
40.819,0.00,-0.00,0.00
40.839,0.00,-0.01,0.01
40.859,0.00,-0.01,0.01
40.879,0.00,-0.01,0.01
40.899,0.00,-0.02,0.02
40.919,0.00,-0.02,0.02
40.939,0.00,-0.02,0.02
40.959,0.00,-0.03,0.03
40.979,0.00,-0.03,0.03
40.999,0.00,-0.03,0.03
41.019,0.00,-0.04,0.04
41.039,0.00,-0.04,0.04
41.059,0.00,-0.04,0.04
41.079,0.00,-0.05,0.05
41.099,0.00,-0.05,0.05
41.119,0.00,-0.06,0.06
41.139,0.00,-0.06,0.06
41.159,0.00,-0.06,0.06
41.179,0.00,-0.07,0.07
41.199,0.00,-0.07,0.07
41.219,0.00,-0.07,0.07
41.239,0.00,-0.08,0.08
41.259,0.00,-0.08,0.08
41.279,0.00,-0.09,0.09
41.299,0.00,-0.09,0.09
41.319,0.00,-0.09,0.09
41.339,0.00,-0.10,0.10
41.359,0.00,-0.10,0.10
41.379,0.00,-0.11,0.11
41.399,0.00,-0.11,0.11
41.419,0.00,-0.11,0.11
41.439,0.00,-0.12,0.12
41.459,0.00,-0.12,0.12
41.479,0.00,-0.13,0.13
41.499,0.00,-0.13,0.13
41.519,0.00,-0.13,0.13
41.539,0.00,-0.14,0.14
41.559,0.00,-0.14,0.14
41.579,0.00,-0.14,0.14
41.599,0.00,-0.15,0.15
41.639,0.00,-0.15,0.15
41.659,0.00,-0.16,0.16
41.679,0.00,-0.16,0.16
41.699,0.00,-0.16,0.16
41.719,0.00,-0.16,0.16
41.739,0.00,-0.17,0.17
41.759,0.00,-0.17,0.17
41.779,0.00,-0.17,0.17
41.799,0.00,-0.18,0.18
41.819,0.00,-0.18,0.18
41.839,0.00,-0.18,0.18
41.859,0.00,-0.19,0.19
41.879,0.00,-0.19,0.19
41.899,0.00,-0.20,0.20
41.919,0.00,-0.20,0.20
41.939,0.00,-0.20,0.20
41.959,0.00,-0.21,0.21
41.979,0.00,-0.21,0.21
41.999,0.00,-0.22,0.22
42.019,0.00,-0.22,0.22
42.039,0.00,-0.23,0.23
42.059,0.00,-0.23,0.23
42.079,0.00,-0.23,0.23
42.779,0.00,-0.40,0.40
42.819,0.00,-0.41,0.41
42.839,0.00,-0.41,0.41
42.859,0.00,-0.42,0.42
42.879,0.00,-0.42,0.42
42.899,0.00,-0.43,0.43
42.919,0.00,-0.43,0.43
42.939,0.00,-0.44,0.44
42.959,0.00,-0.44,0.44
42.979,0.00,-0.45,0.45
42.999,0.00,-0.45,0.45
43.019,0.00,-0.46,0.46
43.039,0.00,-0.46,0.46
43.059,0.00,-0.47,0.47
43.079,0.00,-0.47,0.47
43.099,0.00,-0.47,0.47
43.119,0.00,-0.48,0.48
43.139,0.00,-0.48,0.48
43.159,0.00,-0.48,0.48
43.179,0.00,-0.49,0.49
43.199,0.00,-0.49,0.49
43.219,0.00,-0.49,0.49
43.239,0.00,-0.49,0.49
43.259,0.00,-0.50,0.50
43.279,0.00,-0.50,0.50
43.299,0.00,-0.50,0.50
43.319,0.00,-0.50,0.50
43.339,0.00,-0.50,0.50
43.359,0.00,-0.50,0.50
43.399,0.00,-0.51,0.51
43.419,0.00,-0.51,0.51
43.439,0.00,-0.51,0.51
43.459,0.00,-0.51,0.51
43.479,0.00,-0.51,0.51
43.499,0.00,-0.51,0.51
43.519,0.00,-0.51,0.51
43.539,0.00,-0.51,0.51
43.559,0.00,-0.52,0.52
43.579,0.00,-0.52,0.52
43.599,0.00,-0.52,0.52
43.619,0.00,-0.52,0.52
43.639,0.00,-0.52,0.52
43.659,0.00,-0.52,0.52
43.679,0.00,-0.52,0.52
43.699,0.00,-0.52,0.52
43.739,0.00,-0.52,0.52
43.759,0.00,-0.52,0.52
43.779,0.00,-0.52,0.52
43.799,0.00,-0.52,0.52
43.819,0.00,-0.52,0.52
43.839,0.00,-0.52,0.52
43.859,0.00,-0.52,0.52
43.879,0.00,-0.52,0.52
43.899,0.00,-0.52,0.52
43.919,0.00,-0.52,0.52
43.939,0.00,-0.52,0.52
43.959,0.00,-0.52,0.52
43.979,0.00,-0.52,0.52
43.999,0.00,-0.52,0.52
0.003,0.00,-0.55,0.55
0.003,0.00,-0.55,0.55
0.043,0.00,-0.55,0.55
0.043,0.00,-0.55,0.55
0.444,0.00,-0.55,0.55
4.455,0.00,-0.55,0.55
4.457,0.00,-0.55,0.55
4.459,0.00,-0.55,0.55
4.461,0.00,-0.55,0.55
4.463,0.00,-0.55,0.55
4.465,0.00,-0.55,0.55
4.467,0.00,-0.56,0.56
4.469,0.00,-0.56,0.56
4.471,0.00,-0.56,0.56
44.739,0.00,-0.56,0.56
44.759,0.00,-0.56,0.56
44.799,0.00,-0.56,0.56
44.819,0.00,-0.56,0.56
44.839,0.00,-0.56,0.56
44.859,0.00,-0.56,0.56
44.879,0.00,-0.56,0.56
44.899,0.00,-0.56,0.56
44.919,0.00,-0.56,0.56
44.939,0.00,-0.56,0.56
44.959,0.00,-0.56,0.56
44.979,0.00,-0.56,0.56
44.999,0.00,-0.56,0.56
45.019,0.00,-0.56,0.56
45.039,0.00,-0.56,0.56
45.059,0.00,-0.56,0.56
45.079,0.00,-0.56,0.56
45.099,0.00,-0.56,0.56
45.119,0.00,-0.56,0.56
45.139,0.00,-0.57,0.57
45.159,0.00,-0.57,0.57
45.179,0.00,-0.57,0.57
45.199,0.00,-0.57,0.57
45.239,0.00,-0.57,0.57
45.259,0.00,-0.57,0.57
45.279,0.00,-0.57,0.57
45.299,0.00,-0.57,0.57
45.319,0.00,-0.57,0.57
45.339,0.00,-0.57,0.57
45.359,0.00,-0.57,0.57
45.379,0.00,-0.57,0.57
45.399,0.00,-0.57,0.57
45.419,0.00,-0.57,0.57
45.439,0.00,-0.57,0.57
45.459,0.00,-0.57,0.57
45.479,0.00,-0.57,0.57
45.499,0.00,-0.57,0.57
45.519,0.00,-0.57,0.57
45.539,0.00,-0.57,0.57
45.559,0.00,-0.57,0.57
45.579,0.00,-0.57,0.57
45.599,0.00,-0.56,0.56
45.619,0.00,-6.00,6.00
45.659,0.00,-0.56,0.56
45.679,0.00,-0.56,0.56
45.739,0.00,-0.56,0.56
45.779,0.00,-0.56,0.56
45.799,0.00,-0.56,0.56
45.819,0.00,-0.56,0.56
45.859,0.00,-0.56,0.56
45.879,0.00,-0.56,0.56
45.919,0.00,-0.56,0.56
45.939,0.00,-6.00,6.00
45.959,0.00,-0.56,0.56
45.979,0.00,-0.56,0.56
45.999,0.00,-0.56,0.56
46.019,0.00,-0.57,0.57
46.039,0.00,-0.57,0.57
46.059,0.00,-0.57,0.57
46.079,0.00,-0.57,0.57
46.099,0.00,-0.57,0.57
46.119,0.00,-0.57,0.57
46.139,0.00,-0.57,0.57
46.159,0.00,-0.57,0.57
46.199,0.00,-0.57,0.57
46.279,0.00,-0.57,0.57
46.299,0.00,-0.57,0.57
46.319,0.00,-0.57,0.57
46.339,0.00,-0.57,0.57
46.359,0.00,-0.57,0.57
46.379,0.00,-0.57,0.57
46.819,0.00,-0.58,0.58
47.139,0.00,-0.58,0.58
47.159,0.00,-0.58,0.58
47.179,0.00,-0.58,0.58
47.199,0.00,-0.58,0.58
47.239,0.00,-0.58,0.58
47.299,0.00,-0.59,0.59
47.319,0.00,-0.59,0.59
47.339,0.00,-0.59,0.59
47.359,0.00,-9.00,9.00
47.379,0.00,-0.59,0.59
47.399,0.00,-0.59,0.59
47.419,0.00,-0.59,0.59
47.439,0.00,-0.59,0.59
47.479,0.00,-0.59,0.59
47.499,0.00,-0.59,0.59
47.579,0.00,-0.59,0.59
47.599,0.00,-0.59,0.59
47.639,0.00,-0.59,0.59
47.659,0.00,-0.59,0.59
47.719,0.00,-0.59,0.59
47.739,0.00,-0.59,0.59
47.759,0.00,-0.59,0.59
47.779,0.00,-0.59,0.59
47.799,0.00,-0.59,0.59
47.819,0.00,-0.59,0.59
47.839,0.00,-0.59,0.59
47.859,0.00,-0.59,0.59
47.919,0.00,-0.59,0.59
47.959,0.00,-0.59,0.59
47.979,0.00,-0.59,0.59
47.999,0.00,-0.59,0.59
48.019,0.00,-0.59,0.59
48.039,0.00,-0.59,0.59
48.059,0.00,-0.59,0.59
48.079,0.00,-0.59,0.59
48.099,0.00,-0.59,0.59
48.119,0.00,-0.59,0.59
48.179,0.00,-0.50,0.50
48.199,0.00,-0.59,0.59
48.219,0.00,59.00,-59.00
48.239,0.00,-0.59,0.59
48.259,0.00,-9.00,9.00
48.299,0.00,-0.60,0.60
0.003,0.00,-0.62,0.62
0.487,0.00,-0.62,0.62
4.885,0.00,-0.62,0.62
4.887,0.00,-0.62,0.62
4.897,0.00,-0.62,0.62
48.999,0.00,-0.63,0.63
4.901,0.00,-0.63,0.63
4.903,0.00,-0.63,0.63
49.079,0.00,-0.63,0.63
49.099,0.00,-3.00,3.00
49.119,0.00,-0.63,0.63
49.159,0.00,-0.63,0.63
49.179,0.00,-3.00,3.00
49.219,0.00,-0.64,0.64
49.259,0.00,-0.64,0.64
49.279,0.00,-0.64,0.64
49.299,0.00,-0.64,0.64
49.339,0.00,-0.64,0.64
49.379,0.00,-0.65,0.65
49.399,0.00,-0.65,0.65
49.419,0.00,-0.65,0.65
49.439,0.00,-0.65,0.65
49.459,0.00,-0.00,0.00
49.499,0.00,-0.65,0.65
49.519,0.00,-0.66,0.66
49.539,0.00,-0.66,0.66
49.559,0.00,-0.66,0.66
49.579,0.00,-0.66,0.66
49.619,0.00,-0.66,0.66
49.639,0.00,-0.66,0.66
49.659,0.00,-0.67,0.67
49.679,0.00,-0.67,0.67
49.699,0.00,-0.67,0.67
49.719,0.00,-0.67,0.67
49.739,0.00,-0.67,0.67
49.759,0.00,-0.67,0.67
49.779,0.00,-0.68,0.68
49.799,0.00,-0.68,0.68
49.819,0.00,-0.68,0.68
49.839,0.00,-0.68,0.68
49.859,0.00,-0.68,0.68
49.879,0.00,-0.68,0.68
49.899,0.00,-0.69,0.69
49.919,0.00,-0.69,0.69
49.939,0.00,-0.69,0.69
49.979,0.00,-0.69,0.69
49.999,0.00,-0.70,0.70
50.019,0.00,-0.70,0.70
50.039,0.00,-0.70,0.70
50.079,0.00,-0.71,0.71
50.099,0.00,-0.71,0.71
50.119,0.00,-0.71,0.71
50.139,0.00,-0.71,0.71
50.159,0.00,-0.72,0.72
50.179,0.00,-0.72,0.72
50.199,0.00,-0.72,0.72
50.219,0.00,-0.72,0.72
50.239,0.00,-0.73,0.73
50.259,0.00,-0.73,0.73
50.279,0.00,-0.73,0.73
50.299,0.00,-0.73,0.73
50.319,0.00,-0.74,0.74
50.339,0.00,-0.74,0.74
50.379,0.00,-0.74,0.74
50.399,0.00,-0.75,0.75
50.419,0.00,-0.75,0.75
50.439,0.00,-0.75,0.75
50.479,0.00,-0.76,0.76
50.499,0.00,-0.76,0.76
50.539,0.00,-0.77,0.77
50.559,0.00,-0.00,0.00
50.579,0.00,-0.77,0.77
50.599,0.00,-0.77,0.77
50.619,0.00,-0.78,0.78
50.639,0.00,-0.78,0.78
50.679,0.00,-0.79,0.79
51.419,0.00,-0.94,0.94
51.439,0.00,-0.95,0.95
51.459,0.00,-0.95,0.95
51.519,0.00,-0.97,0.97
51.539,0.00,-0.97,0.97
51.559,0.00,-0.98,0.98
51.579,0.00,-0.98,0.98
51.599,0.00,-0.99,0.99
51.619,0.00,-0.99,0.99
51.639,0.00,-0.99,0.99
51.659,0.00,1.00,-1.00
51.679,0.00,-1.00,1.00
51.699,0.00,-1.01,1.01
51.719,0.00,-1.01,1.01
51.759,0.00,-1.02,1.02
51.779,0.00,-1.03,1.03
51.799,0.00,-1.03,1.03
51.819,0.00,-1.04,1.04
51.839,0.00,-1.04,1.04
51.859,0.00,-1.05,1.05
51.879,0.00,-1.05,1.05
51.899,0.00,-1.06,1.06
51.919,0.00,-1.06,1.06
51.939,0.00,-1.07,1.07
51.979,0.00,-1.08,1.08
51.999,0.00,-1.00,1.00
52.039,0.00,-1.10,1.10
52.059,0.00,-1.10,1.10
52.079,0.00,-1.11,1.11
52.099,0.00,-1.00,1.00
52.119,0.00,-1.12,1.12
52.139,0.00,-1.12,1.12
52.179,0.00,-1.13,1.13
52.199,0.00,-1.13,1.13
52.219,0.00,-1.14,1.14
52.239,0.00,-1.14,1.14
52.259,0.00,-1.15,1.15
52.279,0.00,-1.15,1.15
52.299,0.00,-1.16,1.16
52.339,0.00,-1.16,1.16
52.359,0.00,-1.17,1.17
52.379,0.00,-1.17,1.17
52.399,0.00,-1.17,1.17
52.439,0.00,-1.18,1.18
52.479,0.00,-1.19,1.19
52.499,0.00,-1.19,1.19
52.539,0.00,-1.20,1.20
52.559,0.00,0.00,0.00
52.579,0.00,-1.20,1.20
52.599,0.00,-1.21,1.21
0.004,0.00,-1.29,1.29
0.052,0.00,-1.29,1.29
0.052,0.00,-1.30,1.30
0.530,0.00,-1.30,1.30
5.315,0.00,-1.30,1.30
5.317,0.00,-1.30,1.30
5.319,0.00,-1.31,1.31
5.323,0.00,-1.31,1.31
5.325,0.00,-1.32,1.32
5.327,0.00,-1.32,1.32
5.329,0.00,-1.32,1.32
5.331,0.00,-1.33,1.33
53.339,0.00,-1.33,1.33
53.359,0.00,-1.33,1.33
53.379,0.00,-1.33,1.33
53.439,0.00,-1.34,1.34
53.519,0.00,-1.36,1.36
53.579,0.00,-1.37,1.37
53.619,0.00,-1.37,1.37
53.679,0.00,-1.38,1.38
53.699,0.00,-1.38,1.38
53.719,0.00,-1.38,1.38
53.739,0.00,-1.39,1.39
53.759,0.00,-1.39,1.39
53.779,0.00,-1.39,1.39
53.799,0.00,-1.39,1.39
53.819,0.00,-1.40,1.40
53.839,0.00,-1.40,1.40
53.859,0.00,-1.40,1.40
53.879,0.00,-1.40,1.40
53.899,0.00,-1.41,1.41
53.939,0.00,-1.41,1.41
53.959,0.00,-1.41,1.41
54.019,0.00,-1.42,1.42
54.039,0.00,-1.42,1.42
54.059,0.00,-1.43,1.43
54.079,0.00,-1.43,1.43
54.099,0.00,-1.43,1.43
54.119,0.00,-1.43,1.43
54.139,0.00,-1.44,1.44
54.159,0.00,-1.44,1.44
54.199,0.00,-1.45,1.45
54.219,0.00,-1.45,1.45
54.239,0.00,-1.45,1.45
54.259,0.00,-1.45,1.45
54.279,0.00,-1.46,1.46
54.299,0.00,-1.46,1.46
54.339,0.00,-1.46,1.46
54.359,0.00,-1.47,1.47
54.379,0.00,-1.47,1.47
54.399,0.00,-1.47,1.47
54.419,0.00,-1.47,1.47
54.439,0.00,47.00,-47.00
54.459,0.00,-48.00,48.00
54.479,0.00,-1.48,1.48
54.499,0.00,-1.48,1.48
54.519,0.00,-1.48,1.48
54.539,0.00,-1.48,1.48
54.559,0.00,-1.48,1.48
54.579,0.00,-1.49,1.49
54.599,0.00,-1.49,1.49
54.619,0.00,-1.49,1.49
54.639,0.00,-1.49,1.49
54.659,0.00,-1.49,1.49
54.679,0.00,-1.49,1.49
54.699,0.00,-1.49,1.49
54.719,0.00,-1.49,1.49
54.759,0.00,-1.49,1.49
54.779,0.00,-1.49,1.49
54.819,0.00,-1.49,1.49
54.899,0.00,-1.49,1.49
54.919,0.00,-1.49,1.49
54.959,0.00,-1.49,1.49
54.979,0.00,-1.49,1.49
